,산업에너지소비량,지연전류무효전력량,선행전류무효전력량,CO2배출량,지연전류량,선행전류량,부하량구분,측정일
29632,59.26,36.79,0.0,0.03,84.96,100.0,Medium_Load,2024-11-04 16:15:00
29633,67.43,57.89,0.0,0.03,75.87,100.0,Medium_Load,2024-11-04 16:30:00
29634,54.65,32.51,0.0,0.03,85.94,100.0,Medium_Load,2024-11-04 16:45:00
29635,51.7,27.58,0.0,0.02,88.23,100.0,Medium_Load,2024-11-04 17:00:00
29636,43.99,21.64,0.0,0.02,89.73,100.0,Maximum_Load,2024-11-04 17:15:00
29637,62.75,32.54,0.11,0.03,88.77,100.0,Maximum_Load,2024-11-04 17:30:00
29638,31.54,0.9,1.44,0.01,99.96,99.9,Maximum_Load,2024-11-04 17:45:00
29639,32.22,6.08,0.68,0.01,98.27,99.98,Maximum_Load,2024-11-04 18:00:00
29640,40.5,24.16,0.0,0.02,85.88,100.0,Maximum_Load,2024-11-04 18:15:00
29641,56.66,38.56,0.0,0.03,82.67,100.0,Maximum_Load,2024-11-04 18:30:00
29642,44.39,21.64,0.0,0.02,89.89,100.0,Maximum_Load,2024-11-04 18:45:00
29643,60.8,34.42,0.0,0.03,87.02,100.0,Maximum_Load,2024-11-04 19:00:00
29644,58.1,33.59,0.0,0.03,86.57,100.0,Maximum_Load,2024-11-04 19:15:00
29645,52.16,28.33,0.0,0.02,87.88,100.0,Maximum_Load,2024-11-04 19:30:00
29646,64.26,41.26,0.0,0.03,84.15,100.0,Maximum_Load,2024-11-04 19:45:00
29647,59.9,36.29,0.0,0.03,85.53,100.0,Maximum_Load,2024-11-04 20:00:00
29648,51.01,25.24,0.0,0.02,89.63,100.0,Medium_Load,2024-11-04 20:15:00
29649,56.45,31.32,0.0,0.03,87.44,100.0,Medium_Load,2024-11-04 20:30:00
29650,55.33,43.2,0.0,0.03,78.82,100.0,Medium_Load,2024-11-04 20:45:00
29651,45.22,24.88,0.0,0.02,87.61,100.0,Medium_Load,2024-11-04 21:00:00
29652,42.59,19.94,0.0,0.02,90.57,100.0,Medium_Load,2024-11-04 21:15:00
29653,59.33,21.38,0.0,0.03,94.08,100.0,Medium_Load,2024-11-04 21:30:00
29654,74.88,27.43,0.0,0.03,93.9,100.0,Medium_Load,2024-11-04 21:45:00
29655,61.38,23.22,0.0,0.03,93.53,100.0,Medium_Load,2024-11-04 22:00:00
29656,73.87,50.65,0.0,0.03,82.47,100.0,Maximum_Load,2024-11-04 22:15:00
29657,24.44,25.42,0.0,0.01,69.31,100.0,Maximum_Load,2024-11-04 22:30:00
29658,4.39,7.42,0.0,0.0,50.92,100.0,Maximum_Load,2024-11-04 22:45:00
29659,4.86,7.99,0.0,0.0,51.97,100.0,Maximum_Load,2024-11-04 23:00:00
29660,3.82,7.45,0.0,0.0,45.63,100.0,Light_Load,2024-11-04 23:15:00
29661,3.78,6.84,0.0,0.0,48.37,100.0,Light_Load,2024-11-04 23:30:00
29662,3.74,6.77,0.0,0.0,48.36,100.0,Light_Load,2024-11-04 23:45:00
29663,3.78,7.27,0.0,0.0,46.13,100.0,Light_Load,2024-11-04 00:00:00
29664,3.74,7.24,0.0,0.0,45.9,100.0,Light_Load,2024-11-05 00:15:00
29665,3.71,7.09,0.0,0.0,46.36,100.0,Light_Load,2024-11-05 00:30:00
29666,3.74,7.2,0.0,0.0,46.1,100.0,Light_Load,2024-11-05 00:45:00
29667,3.64,7.24,0.0,0.0,44.92,100.0,Light_Load,2024-11-05 01:00:00
29668,3.71,7.38,0.0,0.0,44.91,100.0,Light_Load,2024-11-05 01:15:00
29669,3.71,7.38,0.0,0.0,44.91,100.0,Light_Load,2024-11-05 01:30:00
29670,3.67,7.02,0.0,0.0,46.33,100.0,Light_Load,2024-11-05 01:45:00
29671,3.71,7.13,0.0,0.0,46.16,100.0,Light_Load,2024-11-05 02:00:00
29672,4.75,7.92,0.0,0.0,51.43,100.0,Light_Load,2024-11-05 02:15:00
29673,4.14,7.42,0.0,0.0,48.72,100.0,Light_Load,2024-11-05 02:30:00
29674,3.67,6.91,0.0,0.0,46.91,100.0,Light_Load,2024-11-05 02:45:00
29675,3.64,7.2,0.0,0.0,45.12,100.0,Light_Load,2024-11-05 03:00:00
29676,3.71,7.42,0.0,0.0,44.72,100.0,Light_Load,2024-11-05 03:15:00
29677,3.38,6.23,0.0,0.0,47.69,100.0,Light_Load,2024-11-05 03:30:00
29678,3.13,5.51,0.0,0.0,49.39,100.0,Light_Load,2024-11-05 03:45:00
29679,3.06,5.33,0.0,0.0,49.79,100.0,Light_Load,2024-11-05 04:00:00
29680,3.1,5.33,0.0,0.0,50.28,100.0,Light_Load,2024-11-05 04:15:00
29681,3.06,5.18,0.0,0.0,50.86,100.0,Light_Load,2024-11-05 04:30:00
29682,3.1,5.18,0.0,0.0,51.35,100.0,Light_Load,2024-11-05 04:45:00
29683,3.1,5.36,0.0,0.0,50.07,100.0,Light_Load,2024-11-05 05:00:00
29684,3.06,5.26,0.0,0.0,50.28,100.0,Light_Load,2024-11-05 05:15:00
29685,3.17,5.51,0.0,0.0,49.87,100.0,Light_Load,2024-11-05 05:30:00
29686,3.71,7.31,0.0,0.0,45.26,100.0,Light_Load,2024-11-05 05:45:00
29687,3.31,5.72,0.0,0.0,50.09,100.0,Light_Load,2024-11-05 06:00:00
29688,3.02,4.93,0.0,0.0,52.24,100.0,Light_Load,2024-11-05 06:15:00
29689,3.38,6.48,0.0,0.0,46.25,100.0,Light_Load,2024-11-05 06:30:00
29690,3.53,7.02,0.0,0.0,44.92,100.0,Light_Load,2024-11-05 06:45:00
29691,2.99,5.04,0.0,0.0,51.02,100.0,Light_Load,2024-11-05 07:00:00
29692,3.02,4.97,0.0,0.0,51.93,100.0,Light_Load,2024-11-05 07:15:00
29693,3.31,5.08,0.0,0.0,54.59,100.0,Light_Load,2024-11-05 07:30:00
29694,4.39,6.73,0.0,0.0,54.63,100.0,Light_Load,2024-11-05 07:45:00
29695,4.07,6.16,0.0,0.0,55.13,100.0,Light_Load,2024-11-05 08:00:00
29696,35.03,30.74,0.0,0.02,75.16,100.0,Light_Load,2024-11-05 08:15:00
29697,54.94,51.88,0.0,0.03,72.71,100.0,Light_Load,2024-11-05 08:30:00
29698,60.37,50.51,0.0,0.03,76.7,100.0,Light_Load,2024-11-05 08:45:00
29699,76.1,44.14,0.0,0.03,86.5,100.0,Light_Load,2024-11-05 09:00:00
29700,70.96,39.96,0.0,0.03,87.13,100.0,Medium_Load,2024-11-05 09:15:00
29701,76.54,45.54,0.0,0.04,85.94,100.0,Medium_Load,2024-11-05 09:30:00
29702,76.0,42.62,0.0,0.03,87.22,100.0,Medium_Load,2024-11-05 09:45:00
29703,66.67,37.19,0.0,0.03,87.33,100.0,Medium_Load,2024-11-05 10:00:00
29704,63.32,32.11,0.0,0.03,89.19,100.0,Maximum_Load,2024-11-05 10:15:00
29705,56.52,31.1,0.0,0.03,87.61,100.0,Maximum_Load,2024-11-05 10:30:00
29706,60.23,34.92,0.0,0.03,86.51,100.0,Maximum_Load,2024-11-05 10:45:00
29707,74.77,40.46,0.0,0.03,87.95,100.0,Maximum_Load,2024-11-05 11:00:00
29708,85.75,45.18,0.0,0.04,88.47,100.0,Maximum_Load,2024-11-05 11:15:00
29709,64.12,39.1,0.0,0.03,85.38,100.0,Maximum_Load,2024-11-05 11:30:00
29710,60.62,36.47,0.0,0.03,85.69,100.0,Maximum_Load,2024-11-05 11:45:00
29711,52.99,26.46,0.25,0.02,89.47,100.0,Maximum_Load,2024-11-05 12:00:00
29712,6.05,0.0,17.5,0.0,100.0,32.67,Medium_Load,2024-11-05 12:15:00
29713,5.9,0.0,17.86,0.0,100.0,31.37,Medium_Load,2024-11-05 12:30:00
29714,5.76,0.0,17.14,0.0,100.0,31.85,Medium_Load,2024-11-05 12:45:00
29715,4.93,0.0,17.06,0.0,100.0,27.76,Medium_Load,2024-11-05 13:00:00
29716,44.39,22.03,1.66,0.02,89.58,99.93,Medium_Load,2024-11-05 13:15:00
29717,53.03,32.58,0.0,0.02,85.2,100.0,Medium_Load,2024-11-05 13:30:00
29718,60.34,34.63,0.0,0.03,86.73,100.0,Medium_Load,2024-11-05 13:45:00
29719,59.65,34.34,0.0,0.03,86.66,100.0,Medium_Load,2024-11-05 14:00:00
29720,51.19,28.01,0.0,0.02,87.73,100.0,Medium_Load,2024-11-05 14:15:00
29721,50.9,26.39,0.0,0.02,88.78,100.0,Medium_Load,2024-11-05 14:30:00
29722,49.9,27.4,0.0,0.02,87.65,100.0,Medium_Load,2024-11-05 14:45:00
29723,50.69,29.09,0.0,0.02,86.73,100.0,Medium_Load,2024-11-05 15:00:00
29724,50.62,28.62,0.0,0.02,87.05,100.0,Medium_Load,2024-11-05 15:15:00
29725,51.91,27.43,0.0,0.02,88.42,100.0,Medium_Load,2024-11-05 15:30:00
29726,49.97,26.39,0.0,0.02,88.43,100.0,Medium_Load,2024-11-05 15:45:00
29727,49.18,28.55,0.0,0.02,86.48,100.0,Medium_Load,2024-11-05 16:00:00
29728,58.64,35.86,0.0,0.03,85.31,100.0,Medium_Load,2024-11-05 16:15:00
29729,55.58,33.7,0.0,0.03,85.51,100.0,Medium_Load,2024-11-05 16:30:00
29730,55.84,33.66,0.0,0.03,85.64,100.0,Medium_Load,2024-11-05 16:45:00
29731,48.71,29.74,0.0,0.02,85.35,100.0,Medium_Load,2024-11-05 17:00:00
29732,42.52,20.77,0.0,0.02,89.85,100.0,Maximum_Load,2024-11-05 17:15:00
29733,60.77,35.46,0.14,0.03,86.37,100.0,Maximum_Load,2024-11-05 17:30:00
29734,31.03,1.4,1.98,0.01,99.9,99.8,Maximum_Load,2024-11-05 17:45:00
29735,31.32,5.65,0.94,0.01,98.41,99.95,Maximum_Load,2024-11-05 18:00:00
29736,43.92,27.58,0.0,0.02,84.69,100.0,Maximum_Load,2024-11-05 18:15:00
29737,51.52,34.81,0.0,0.02,82.86,100.0,Maximum_Load,2024-11-05 18:30:00
29738,52.81,28.22,0.0,0.02,88.2,100.0,Maximum_Load,2024-11-05 18:45:00
29739,66.46,40.64,0.0,0.03,85.31,100.0,Maximum_Load,2024-11-05 19:00:00
29740,48.35,26.64,0.0,0.02,87.59,100.0,Maximum_Load,2024-11-05 19:15:00
29741,46.51,23.08,0.0,0.02,89.58,100.0,Maximum_Load,2024-11-05 19:30:00
29742,73.62,50.69,0.0,0.03,82.36,100.0,Maximum_Load,2024-11-05 19:45:00
29743,50.98,30.67,0.0,0.02,85.69,100.0,Maximum_Load,2024-11-05 20:00:00
29744,49.25,27.94,0.0,0.02,86.98,100.0,Medium_Load,2024-11-05 20:15:00
29745,42.66,18.18,0.0,0.02,91.99,100.0,Medium_Load,2024-11-05 20:30:00
29746,30.35,1.22,2.05,0.01,99.92,99.77,Medium_Load,2024-11-05 20:45:00
29747,8.28,0.0,15.3,0.0,100.0,47.59,Medium_Load,2024-11-05 21:00:00
29748,7.6,0.0,16.13,0.0,100.0,42.62,Medium_Load,2024-11-05 21:15:00
29749,4.21,0.0,17.96,0.0,100.0,22.82,Medium_Load,2024-11-05 21:30:00
29750,3.85,0.0,18.0,0.0,100.0,20.92,Medium_Load,2024-11-05 21:45:00
29751,3.85,0.0,17.32,0.0,100.0,21.7,Medium_Load,2024-11-05 22:00:00
29752,3.67,6.55,0.18,0.0,48.88,99.88,Maximum_Load,2024-11-05 22:15:00
29753,3.64,6.8,0.0,0.0,47.19,100.0,Maximum_Load,2024-11-05 22:30:00
29754,3.64,6.8,0.0,0.0,47.19,100.0,Maximum_Load,2024-11-05 22:45:00
29755,3.53,6.48,0.0,0.0,47.84,100.0,Maximum_Load,2024-11-05 23:00:00
29756,3.53,6.05,0.0,0.0,50.4,100.0,Light_Load,2024-11-05 23:15:00
29757,3.6,5.94,0.0,0.0,51.83,100.0,Light_Load,2024-11-05 23:30:00
29758,3.53,5.8,0.0,0.0,51.99,100.0,Light_Load,2024-11-05 23:45:00
29759,3.49,5.94,0.0,0.0,50.66,100.0,Light_Load,2024-11-05 00:00:00
29760,3.53,6.23,0.0,0.0,49.3,100.0,Light_Load,2024-11-06 00:15:00
29761,3.56,6.19,0.0,0.0,49.86,100.0,Light_Load,2024-11-06 00:30:00
29762,3.64,6.3,0.0,0.0,50.03,100.0,Light_Load,2024-11-06 00:45:00
29763,3.74,6.08,0.0,0.0,52.39,100.0,Light_Load,2024-11-06 01:00:00
29764,4.68,6.41,0.0,0.0,58.97,100.0,Light_Load,2024-11-06 01:15:00
29765,3.85,6.23,0.0,0.0,52.57,100.0,Light_Load,2024-11-06 01:30:00
29766,2.95,4.61,0.0,0.0,53.9,100.0,Light_Load,2024-11-06 01:45:00
29767,2.92,4.5,0.0,0.0,54.43,100.0,Light_Load,2024-11-06 02:00:00
29768,2.95,4.43,0.0,0.0,55.43,100.0,Light_Load,2024-11-06 02:15:00
29769,2.95,4.5,0.0,0.0,54.83,100.0,Light_Load,2024-11-06 02:30:00
29770,2.95,4.57,0.0,0.0,54.23,100.0,Light_Load,2024-11-06 02:45:00
29771,2.92,4.54,0.0,0.0,54.09,100.0,Light_Load,2024-11-06 03:00:00
29772,2.95,4.61,0.0,0.0,53.9,100.0,Light_Load,2024-11-06 03:15:00
29773,2.99,4.57,0.0,0.0,54.75,100.0,Light_Load,2024-11-06 03:30:00
29774,2.99,4.72,0.0,0.0,53.51,100.0,Light_Load,2024-11-06 03:45:00
29775,2.95,4.75,0.0,0.0,52.76,100.0,Light_Load,2024-11-06 04:00:00
29776,2.95,4.72,0.0,0.0,53.0,100.0,Light_Load,2024-11-06 04:15:00
29777,3.02,4.79,0.0,0.0,53.33,100.0,Light_Load,2024-11-06 04:30:00
29778,3.42,5.87,0.0,0.0,50.34,100.0,Light_Load,2024-11-06 04:45:00
29779,3.56,6.23,0.0,0.0,49.61,100.0,Light_Load,2024-11-06 05:00:00
29780,3.06,4.97,0.0,0.0,52.43,100.0,Light_Load,2024-11-06 05:15:00
29781,3.6,6.44,0.0,0.0,48.79,100.0,Light_Load,2024-11-06 05:30:00
29782,3.1,5.08,0.0,0.0,52.09,100.0,Light_Load,2024-11-06 05:45:00
29783,2.95,4.57,0.0,0.0,54.23,100.0,Light_Load,2024-11-06 06:00:00
29784,2.95,4.61,0.0,0.0,53.9,100.0,Light_Load,2024-11-06 06:15:00
29785,2.88,4.43,0.0,0.0,54.51,100.0,Light_Load,2024-11-06 06:30:00
29786,2.88,4.54,0.0,0.0,53.57,100.0,Light_Load,2024-11-06 06:45:00
29787,2.88,4.43,0.0,0.0,54.51,100.0,Light_Load,2024-11-06 07:00:00
29788,2.84,4.28,0.0,0.0,55.29,100.0,Light_Load,2024-11-06 07:15:00
29789,3.24,4.43,0.0,0.0,59.03,100.0,Light_Load,2024-11-06 07:30:00
29790,4.82,5.4,0.0,0.0,66.59,100.0,Light_Load,2024-11-06 07:45:00
29791,5.72,4.97,0.0,0.0,75.49,100.0,Light_Load,2024-11-06 08:00:00
29792,29.92,23.51,0.0,0.01,78.63,100.0,Light_Load,2024-11-06 08:15:00
29793,54.94,45.83,0.0,0.03,76.79,100.0,Light_Load,2024-11-06 08:30:00
29794,64.4,46.62,0.0,0.03,81.0,100.0,Light_Load,2024-11-06 08:45:00
29795,62.1,30.53,0.0,0.03,89.74,100.0,Light_Load,2024-11-06 09:00:00
29796,54.79,26.17,0.0,0.03,90.24,100.0,Medium_Load,2024-11-06 09:15:00
29797,51.41,24.44,0.0,0.02,90.31,100.0,Medium_Load,2024-11-06 09:30:00
29798,44.35,18.36,0.0,0.02,92.4,100.0,Medium_Load,2024-11-06 09:45:00
29799,48.02,22.32,0.0,0.02,90.68,100.0,Medium_Load,2024-11-06 10:00:00
29800,64.12,33.12,0.0,0.03,88.85,100.0,Maximum_Load,2024-11-06 10:15:00
29801,52.52,24.16,0.0,0.02,90.85,100.0,Maximum_Load,2024-11-06 10:30:00
29802,70.52,40.07,0.0,0.03,86.94,100.0,Maximum_Load,2024-11-06 10:45:00
29803,55.26,32.76,0.0,0.03,86.02,100.0,Maximum_Load,2024-11-06 11:00:00
29804,49.0,27.72,0.0,0.02,87.04,100.0,Maximum_Load,2024-11-06 11:15:00
29805,43.27,22.5,0.0,0.02,88.72,100.0,Maximum_Load,2024-11-06 11:30:00
29806,50.54,28.94,0.0,0.02,86.78,100.0,Maximum_Load,2024-11-06 11:45:00
29807,47.63,25.74,1.22,0.02,87.98,99.97,Maximum_Load,2024-11-06 12:00:00
29808,4.18,0.0,10.62,0.0,100.0,36.62,Medium_Load,2024-11-06 12:15:00
29809,4.28,0.0,11.52,0.0,100.0,34.83,Medium_Load,2024-11-06 12:30:00
29810,4.57,0.0,17.53,0.0,100.0,25.23,Medium_Load,2024-11-06 12:45:00
29811,4.75,0.0,17.64,0.0,100.0,26.0,Medium_Load,2024-11-06 13:00:00
29812,30.64,8.71,4.68,0.01,96.19,98.85,Medium_Load,2024-11-06 13:15:00
29813,58.28,29.23,0.0,0.03,89.39,100.0,Medium_Load,2024-11-06 13:30:00
29814,47.95,21.17,0.0,0.02,91.48,100.0,Medium_Load,2024-11-06 13:45:00
29815,66.49,35.32,0.0,0.03,88.31,100.0,Medium_Load,2024-11-06 14:00:00
29816,52.06,23.94,0.0,0.02,90.85,100.0,Medium_Load,2024-11-06 14:15:00
29817,61.2,30.96,0.0,0.03,89.23,100.0,Medium_Load,2024-11-06 14:30:00
29818,51.05,24.16,0.0,0.02,90.39,100.0,Medium_Load,2024-11-06 14:45:00
29819,43.06,17.24,0.0,0.02,92.84,100.0,Medium_Load,2024-11-06 15:00:00
29820,42.55,17.17,0.0,0.02,92.73,100.0,Medium_Load,2024-11-06 15:15:00
29821,64.58,37.51,0.0,0.03,86.47,100.0,Medium_Load,2024-11-06 15:30:00
29822,56.92,28.44,0.0,0.03,89.46,100.0,Medium_Load,2024-11-06 15:45:00
29823,55.91,33.48,0.0,0.03,85.79,100.0,Medium_Load,2024-11-06 16:00:00
29824,46.22,25.67,0.0,0.02,87.42,100.0,Medium_Load,2024-11-06 16:15:00
29825,50.76,27.36,0.0,0.02,88.03,100.0,Medium_Load,2024-11-06 16:30:00
29826,68.4,42.3,0.0,0.03,85.05,100.0,Medium_Load,2024-11-06 16:45:00
29827,62.06,36.32,0.0,0.03,86.31,100.0,Medium_Load,2024-11-06 17:00:00
29828,53.75,31.57,0.0,0.02,86.23,100.0,Maximum_Load,2024-11-06 17:15:00
29829,60.19,34.85,0.0,0.03,86.54,100.0,Maximum_Load,2024-11-06 17:30:00
29830,32.0,1.44,0.68,0.01,99.9,99.98,Maximum_Load,2024-11-06 17:45:00
29831,32.29,6.88,0.29,0.01,97.8,100.0,Maximum_Load,2024-11-06 18:00:00
29832,41.15,26.14,0.0,0.02,84.41,100.0,Maximum_Load,2024-11-06 18:15:00
29833,52.63,41.76,0.0,0.02,78.34,100.0,Maximum_Load,2024-11-06 18:30:00
29834,52.49,29.38,0.0,0.02,87.26,100.0,Maximum_Load,2024-11-06 18:45:00
29835,65.66,38.66,0.0,0.03,86.17,100.0,Maximum_Load,2024-11-06 19:00:00
29836,61.85,37.62,0.0,0.03,85.44,100.0,Maximum_Load,2024-11-06 19:15:00
29837,45.94,21.71,0.0,0.02,90.41,100.0,Maximum_Load,2024-11-06 19:30:00
29838,59.33,37.94,0.0,0.03,84.25,100.0,Maximum_Load,2024-11-06 19:45:00
29839,55.66,33.95,0.0,0.03,85.37,100.0,Maximum_Load,2024-11-06 20:00:00
29840,63.29,37.76,0.0,0.03,85.88,100.0,Medium_Load,2024-11-06 20:15:00
29841,50.69,28.73,0.0,0.02,87.0,100.0,Medium_Load,2024-11-06 20:30:00
29842,33.08,3.92,0.9,0.02,99.31,99.96,Medium_Load,2024-11-06 20:45:00
29843,10.51,0.11,13.9,0.0,99.99,60.31,Medium_Load,2024-11-06 21:00:00
29844,5.26,0.0,16.78,0.0,100.0,29.91,Medium_Load,2024-11-06 21:15:00
29845,4.1,0.0,17.82,0.0,100.0,22.42,Medium_Load,2024-11-06 21:30:00
29846,4.0,0.0,17.89,0.0,100.0,21.82,Medium_Load,2024-11-06 21:45:00
29847,5.0,0.0,17.35,0.0,100.0,27.69,Medium_Load,2024-11-06 22:00:00
29848,4.5,6.52,0.18,0.0,56.8,99.92,Maximum_Load,2024-11-06 22:15:00
29849,3.74,6.91,0.0,0.0,47.6,100.0,Maximum_Load,2024-11-06 22:30:00
29850,3.74,6.59,0.0,0.0,49.36,100.0,Maximum_Load,2024-11-06 22:45:00
29851,3.64,6.41,0.0,0.0,49.38,100.0,Maximum_Load,2024-11-06 23:00:00
29852,3.56,6.16,0.0,0.0,50.04,100.0,Light_Load,2024-11-06 23:15:00
29853,3.6,6.19,0.0,0.0,50.27,100.0,Light_Load,2024-11-06 23:30:00
29854,3.56,5.9,0.0,0.0,51.66,100.0,Light_Load,2024-11-06 23:45:00
29855,0.0,0.0,0.0,0.0,0.0,0.0,Light_Load,2024-11-06 00:00:00
29856,3.64,6.12,0.0,0.0,51.12,100.0,Light_Load,2024-11-07 00:15:00
29857,3.64,6.37,0.0,0.0,49.61,100.0,Light_Load,2024-11-07 00:30:00
29858,3.67,6.05,0.0,0.0,51.86,100.0,Light_Load,2024-11-07 00:45:00
29859,3.67,6.16,0.0,0.0,51.18,100.0,Light_Load,2024-11-07 01:00:00
29860,3.6,6.34,0.0,0.0,49.38,100.0,Light_Load,2024-11-07 01:15:00
29861,3.74,6.62,0.0,0.0,49.19,100.0,Light_Load,2024-11-07 01:30:00
29862,3.6,6.19,0.0,0.0,50.27,100.0,Light_Load,2024-11-07 01:45:00
29863,3.64,5.98,0.0,0.0,51.99,100.0,Light_Load,2024-11-07 02:00:00
29864,3.35,5.58,0.0,0.0,51.47,100.0,Light_Load,2024-11-07 02:15:00
29865,3.17,5.26,0.0,0.0,51.62,100.0,Light_Load,2024-11-07 02:30:00
29866,3.74,6.3,0.0,0.0,51.05,100.0,Light_Load,2024-11-07 02:45:00
29867,3.38,5.8,0.0,0.0,50.35,100.0,Light_Load,2024-11-07 03:00:00
29868,3.06,5.08,0.0,0.0,51.6,100.0,Light_Load,2024-11-07 03:15:00
29869,3.06,4.97,0.0,0.0,52.43,100.0,Light_Load,2024-11-07 03:30:00
29870,3.06,5.11,0.0,0.0,51.38,100.0,Light_Load,2024-11-07 03:45:00
29871,3.13,5.26,0.0,0.0,51.14,100.0,Light_Load,2024-11-07 04:00:00
29872,3.17,5.47,0.0,0.0,50.14,100.0,Light_Load,2024-11-07 04:15:00
29873,3.13,5.26,0.0,0.0,51.14,100.0,Light_Load,2024-11-07 04:30:00
29874,3.06,5.15,0.0,0.0,51.08,100.0,Light_Load,2024-11-07 04:45:00
29875,3.06,5.04,0.0,0.0,51.9,100.0,Light_Load,2024-11-07 05:00:00
29876,3.1,5.11,0.0,0.0,51.87,100.0,Light_Load,2024-11-07 05:15:00
29877,3.13,5.15,0.0,0.0,51.94,100.0,Light_Load,2024-11-07 05:30:00
29878,3.13,5.29,0.0,0.0,50.92,100.0,Light_Load,2024-11-07 05:45:00
29879,3.67,6.44,0.0,0.0,49.51,100.0,Light_Load,2024-11-07 06:00:00
29880,3.46,6.26,0.0,0.0,48.37,100.0,Light_Load,2024-11-07 06:15:00
29881,3.02,4.93,0.0,0.0,52.24,100.0,Light_Load,2024-11-07 06:30:00
29882,3.02,4.75,0.0,0.0,53.65,100.0,Light_Load,2024-11-07 06:45:00
29883,2.99,4.82,0.0,0.0,52.71,100.0,Light_Load,2024-11-07 07:00:00
29884,2.95,4.54,0.0,0.0,54.49,100.0,Light_Load,2024-11-07 07:15:00
29885,3.2,4.54,0.0,0.0,57.61,100.0,Light_Load,2024-11-07 07:30:00
29886,4.68,5.94,0.0,0.0,61.89,100.0,Light_Load,2024-11-07 07:45:00
29887,5.0,5.72,0.0,0.0,65.81,100.0,Light_Load,2024-11-07 08:00:00
29888,22.28,21.24,0.0,0.01,72.38,100.0,Light_Load,2024-11-07 08:15:00
29889,46.84,44.17,0.0,0.02,72.75,100.0,Light_Load,2024-11-07 08:30:00
29890,63.04,47.52,0.0,0.03,79.85,100.0,Light_Load,2024-11-07 08:45:00
29891,66.85,34.81,0.0,0.03,88.7,100.0,Light_Load,2024-11-07 09:00:00
29892,54.65,27.32,0.0,0.03,89.45,100.0,Medium_Load,2024-11-07 09:15:00
29893,56.34,27.9,0.0,0.03,89.61,100.0,Medium_Load,2024-11-07 09:30:00
29894,55.98,26.46,0.0,0.03,90.41,100.0,Medium_Load,2024-11-07 09:45:00
29895,66.1,33.12,0.0,0.03,89.4,100.0,Medium_Load,2024-11-07 10:00:00
29896,53.24,26.39,0.0,0.02,89.6,100.0,Maximum_Load,2024-11-07 10:15:00
29897,67.07,36.14,0.0,0.03,88.03,100.0,Maximum_Load,2024-11-07 10:30:00
29898,62.93,37.33,0.0,0.03,86.01,100.0,Maximum_Load,2024-11-07 10:45:00
29899,52.85,28.51,0.0,0.02,88.01,100.0,Maximum_Load,2024-11-07 11:00:00
29900,52.13,27.79,0.0,0.02,88.24,100.0,Maximum_Load,2024-11-07 11:15:00
29901,53.6,28.76,0.0,0.02,88.12,100.0,Maximum_Load,2024-11-07 11:30:00
29902,58.25,28.37,0.0,0.03,89.9,100.0,Maximum_Load,2024-11-07 11:45:00
29903,48.49,17.86,0.54,0.02,93.84,99.99,Maximum_Load,2024-11-07 12:00:00
29904,7.31,0.0,13.9,0.0,100.0,46.55,Medium_Load,2024-11-07 12:15:00
29905,7.63,0.0,13.39,0.0,100.0,49.51,Medium_Load,2024-11-07 12:30:00
29906,7.88,0.0,12.35,0.0,100.0,53.79,Medium_Load,2024-11-07 12:45:00
29907,7.92,0.0,12.56,0.0,100.0,53.34,Medium_Load,2024-11-07 13:00:00
29908,45.18,20.63,2.05,0.02,90.97,99.9,Medium_Load,2024-11-07 13:15:00
29909,59.8,33.7,0.0,0.03,87.12,100.0,Medium_Load,2024-11-07 13:30:00
29910,59.0,30.24,0.0,0.03,88.99,100.0,Medium_Load,2024-11-07 13:45:00
29911,62.53,33.3,0.0,0.03,88.26,100.0,Medium_Load,2024-11-07 14:00:00
29912,60.26,32.69,0.0,0.03,87.9,100.0,Medium_Load,2024-11-07 14:15:00
29913,54.61,27.36,0.0,0.03,89.41,100.0,Medium_Load,2024-11-07 14:30:00
29914,52.13,27.14,0.0,0.02,88.7,100.0,Medium_Load,2024-11-07 14:45:00
29915,59.76,33.95,0.0,0.03,86.95,100.0,Medium_Load,2024-11-07 15:00:00
29916,43.92,19.15,0.0,0.02,91.67,100.0,Medium_Load,2024-11-07 15:15:00
29917,48.6,23.62,0.0,0.02,89.94,100.0,Medium_Load,2024-11-07 15:30:00
29918,63.68,37.73,0.0,0.03,86.03,100.0,Medium_Load,2024-11-07 15:45:00
29919,54.04,31.25,0.0,0.02,86.57,100.0,Medium_Load,2024-11-07 16:00:00
29920,56.48,27.97,0.0,0.03,89.61,100.0,Medium_Load,2024-11-07 16:15:00
29921,109.08,64.04,0.0,0.05,86.24,100.0,Medium_Load,2024-11-07 16:30:00
29922,70.06,40.57,0.0,0.03,86.54,100.0,Medium_Load,2024-11-07 16:45:00
29923,62.96,41.8,0.0,0.03,83.31,100.0,Medium_Load,2024-11-07 17:00:00
29924,64.84,51.37,0.0,0.03,78.38,100.0,Maximum_Load,2024-11-07 17:15:00
29925,71.57,49.03,0.0,0.03,82.5,100.0,Maximum_Load,2024-11-07 17:30:00
29926,32.36,2.95,0.58,0.01,99.59,99.98,Maximum_Load,2024-11-07 17:45:00
29927,32.26,7.45,0.18,0.01,97.44,100.0,Maximum_Load,2024-11-07 18:00:00
29928,52.02,38.3,0.0,0.02,80.53,100.0,Maximum_Load,2024-11-07 18:15:00
